Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Guinea-Bissau,GNB,"School enrollment, primary (% gross)",SE.PRM.ENRR,75.83841705,90.83113098,,,109.8800888,116.4236603,121.1400223,,,,113.270462,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"School enrollment, primary (% gross)",SE.PRM.ENRR,83.4076004,84.34941101,80.58016968,73.18987274,,71.32682037,,,60.86365891,61.21923065,62.48283005,62.66175842,64.01616669,,,52.78697968,53.5359993,53.375,51.23300171,51.19900131,,,,
Greece,GRC,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.2182693,100.9393616,102.9665985,102.9268723,103.7218933,102.8125381,101.9847794,100.5791626,,,100.8988724,99.78352356,99.75887299,99.65879822,98.68798828,100.1253586,99.39187622,98.89520264,98.03694153,98.04026794,98.32824707,98.63861084,,
Grenada,GRD,"School enrollment, primary (% gross)",SE.PRM.ENRR,92.64688873,94.98722076,107.35112,107.3331604,105.6219482,98.9302597,,99.24121857,103.1219788,108.2239914,106.6422119,105.526001,,104.1170807,103.2245331,104.2167282,100.1365891,,,,,83.40000153,,
Greenland,GRL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.08969116,100.0706482,103.2462692,,109.3224564,110.45578,111.447937,111.9554901,112.8863525,118.6092072,117.1743774,115.9911499,111.6734238,108.9231873,105.4326324,104.0998535,103.0138931,103.0335922,103.5778198,103.4272919,102.1354828,103.8098984,103.9062271,
Guam,GUM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"School enrollment, primary (% gross)",SE.PRM.ENRR,97.93093872,96.80854034,,96.5165329,,103.6256027,,100.8604889,102.0445786,98.92397308,100.9295502,104.0003433,103.1415787,94.66600037,91.82800293,91.10500336,88.98999786,,90.13300323,89.49700165,99.12451172,99.72286987,,
High income,HIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.3047028,101.4554672,101.5307465,101.589653,102.0399933,102.227951,102.0285263,101.9003906,101.8689499,101.6605072,101.4774704,101.3124924,101.435257,101.7106323,101.3175278,101.0442963,100.7905731,100.7080383,100.4369812,100.3978577,99.83968353,99.62478638,99.84716034,
"Hong Kong SAR, China",HKG,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.18900299,100.9064178,101.9213104,102.710701,100.3316422,100.7303009,101.0559464,100.7292786,102.4801636,104.3389893,105.4292221,104.6027527,107.3405685,106.8846664,105.0456924,105.1315231,104.7410126,104.8079071,103.4309998,102.2026062,105.1287613,106.0336914,101.0810394,
Honduras,HND,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.7960205,,,108.1598434,106.2666779,102.1774902,105.3733902,100.3402023,100.8826218,98.92398834,98.80303955,97.19010925,93.88491058,,90.97599792,90.07700348,89.59799957,88.49700165,88.74299622,87.78199768,86.32700348,83.8010025,,
Heavily indebted poor countries (HIPC),HPC,"School enrollment, primary (% gross)",SE.PRM.ENRR,71.43286133,74.83630371,80.38059998,83.75401306,86.8449173,89.77770996,92.42970276,94.84819794,98.70323181,98.6571579,98.4682312,98.1745224,99.0696106,99.08973694,99.19226074,98.53701782,99.18462372,99.72245026,100.643631,101.6248169,102.3842087,101.5000992,101.5473938,
Croatia,HRV,"School enrollment, primary (% gross)",SE.PRM.ENRR,,101.513588,100.7820282,100.9877701,,100.140831,99.384552,98.86612701,97.90280151,97.97460938,98.07082367,98.09359741,98.71563721,98.29385376,98.39756012,98.73085785,97.80696869,97.92733002,97.07176208,96.63580322,96.35382843,95.94219971,,
Haiti,HTI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.6920013,100.8570709,101.2541733,101.3263779,100.8565598,100.97892,101.4985886,101.5185165,101.7466812,100.9195175,100.4671631,100.0995102,101.0705032,100.7051315,101.3134003,100.8243408,99.02316284,98.4258194,96.74545288,96.61473083,97.16993713,101.4550705,,
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.7769623,106.0228729,105.6025772,107.1522903,107.2721329,106.9401627,106.6005707,107.7803497,108.0101318,107.5733719,106.279213,105.8474884,106.5587997,107.2700806,105.0695496,104.8394928,106.4188004,105.5917969,100.4695663,100.1140976,100.7633514,101.1969528,103.7350082,
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.44477081,98.85690308,99.2877121,101.0263672,101.9000397,102.2619019,102.2889404,103.2500305,103.4762497,103.3036194,102.4976273,102.2964783,102.9574814,103.2766113,101.7340317,101.3165588,102.4873276,102.0820465,99.2600708,99.37911224,99.98375702,100.0211792,101.6002884,
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,80.49101257,81.87241364,84.86186981,87.54627991,89.91448975,92.08421326,93.17485046,93.89357758,94.35375977,94.93354034,95.20153809,95.58556366,96.2963028,96.039711,95.81493378,95.14839935,95.67990875,96.07858276,97.21379089,98.14478302,98.68950653,98.08965302,98.14376831,
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,84.07273865,83.95194244,83.72181702,86.13549042,88.31234741,89.82884216,88.40930176,87.58744049,84.07215118,84.96958923,85.33502197,86.27384186,87.26940155,87.74179077,87.49111938,86.48065186,87.00248718,86.90383911,88.21154785,89.21101379,89.79366302,89.5533905,89.56060791,
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,110.7846222,111.3649216,112.0767517,112.1117172,111.6061935,110.9590607,109.5925827,112.2285538,110.8098831,112.1790314,113.969429,115.4836273,115.9636078,112.8993912,111.0745163,109.3619766,107.2042389,105.6797409,104.8571396,102.5970001,102.4380035,101.9909973,100.6449966,
IDA only,IDX,"School enrollment, primary (% gross)",SE.PRM.ENRR,78.74201202,80.85700989,85.41741943,88.23478699,90.69403839,93.17993164,95.48667908,96.95044708,99.33889008,99.76911926,99.99204254,100.111351,100.6839981,100.0745392,99.83920288,99.3502121,99.90486908,100.5628281,101.6245422,102.5262833,103.0464783,102.2550888,102.310173,
Isle of Man,IMN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"School enrollment, primary (% gross)",SE.PRM.ENRR,93.32395172,98.99546814,98.06572723,106.2232285,,,,114.1143188,114.6265564,113.0516815,112.5279465,109.7080002,111.7755737,106.0960007,103.5569992,104.2220001,103.7429962,101.887001,101.0979996,99.5039978,101.2910004,102.3160019,111.0839996,112.0309982
Ireland,IRL,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.28228,102.0224304,102.821228,102.7186279,102.9635468,103.0778503,102.9992371,103.3085327,102.4756012,102.7959671,103.2354889,103.3786774,102.1183395,101.9583435,101.5422363,101.184639,101.3414917,100.8527832,101.0328827,100.9808578,101.3688126,99.98384857,,
"Iran, Islamic Rep.",IRN,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.7694931,103.0521011,103.7206421,105.5107193,108.4603577,109.0307312,110.6417007,110.3749619,109.5759811,108.9881287,107.2402802,107.1850967,107.1807327,120.7103729,111.8499832,109.0251312,107.9073334,107.2958221,,106.0819702,104.4840088,,,
Iraq,IRQ,"School enrollment, primary (% gross)",SE.PRM.ENRR,90.09893799,,,96.0836792,95.07543945,,,103.7387009,,,,,,,,,,,,,,,,
Iceland,ISL,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.13799286,99.32504272,98.89057159,99.05883026,99.10756683,99.18486786,98.8979187,98.55850983,98.44824219,98.40171051,98.83013916,98.75515747,98.83299255,98.78762054,98.77082062,98.68621826,98.95317841,98.8624115,98.88671875,98.81343079,98.55612183,98.56729126,,
Israel,ISR,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.22044373,97.64060974,97.06169891,96.58187103,96.451828,95.50453186,95.38340759,95.84123993,95.40300751,97.34127045,97.65863037,97.63461304,98.52218628,97.68978119,97.28829956,97.7587738,97.13448334,96.93186951,96.49323273,96.27092743,96.37476349,96.24897766,,
Italy,ITA,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.2869797,101.9977188,102.7429123,103.3638382,103.9848328,103.97509,103.7780685,103.7541199,102.9423523,101.4821701,100.8033829,100.3016968,100.0277863,101.1104279,100.7507019,100.3701706,99.81089783,102.8010864,102.8929977,102.9574966,102.6346893,101.617157,,
Jamaica,JAM,"School enrollment, primary (% gross)",SE.PRM.ENRR,91.79728699,92.0556488,92.34883881,91.46021271,93.92349243,93.89259338,,95.05909729,100.566452,102.6650772,99.76438904,100.8753128,100.9567871,99.38191986,96.38572693,95.22531891,94.33110046,94.44003296,97.29392242,93.3932724,89.87307739,90.64460754,90.74086761,
Jordan,JOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,92.85279083,,92.51895142,92.14289856,91.69693756,90.89845276,90.3533783,83.34007263,84.83364105,,85.60650635,86.41149902,86.69464874,90.2820282,87.5580368,,,,,,,,,
Japan,JPN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,102.2558899,102.4152832,102.4191132,102.2169113,102.2548294,102.0999069,102.6522827,102.7368317,102.2183228,,
Kazakhstan,KAZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.09137726,99.93139648,100.6239166,101.2361603,102.3330231,101.9754333,101.1681366,101.430481,103.3321762,103.0948792,103.2757797,103.8143616,102.1775818,101.4032593,100.7970123,100.5012283,100.1746674,100.8842697,100.529808,101.6220474,101.7839966,100.4749985,100.9110031,100.5230026
Kenya,KEN,"School enrollment, primary (% gross)",SE.PRM.ENRR,94.13001251,95.1353302,89.31931305,104.0494995,103.928978,103.8903732,101.5369034,108.052002,107.5936432,108.5819626,,,112.3142395,,107.8984833,105.4523468,104.7889175,,,94.54199982,93.78500366,96.97499847,97.18599701,
Kyrgyz Republic,KGZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,92.17769623,92.38385773,93.47875214,94.53527832,96.26875305,96.97280121,97.48072052,97.27342224,98.42503357,98.31542206,98.62999725,98.59500122,100.4152222,101.4044418,101.6152573,101.0191193,100.4291992,101.2014618,100.8218307,99.37709808,97.05412292,95.40355682,94.19100189,96.18000031
Cambodia,KHM,"School enrollment, primary (% gross)",SE.PRM.ENRR,110.8108292,119.9769974,135.5337982,140.37117,144.7325439,143.901825,140.7799225,137.844223,131.5634613,128.5722046,125.4973297,120.7269974,117.4720001,118.2149963,111.6029968,107.2210007,106.1039963,105.8270035,105.4110031,105.1640015,111.0093613,108.737999,109.9589996,
Kiribati,KIR,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.5252304,110.4829636,103.2058029,108.1832504,105.0397034,106.6221695,104.6036835,101.9597702,104.7560272,102.6848679,105.7600021,106.9410019,104.4889984,102.0199966,110.1871414,104.8557129,106.7206192,101.2984619,105.8089981,104.1279984,101.4050369,,,
St. Kitts and Nevis,KNA,"School enrollment, primary (% gross)",SE.PRM.ENRR,110.0476913,108.2339706,106.1480103,107.7609406,109.0568008,108.8633575,,107.2831573,114.5435181,114.7671738,117.1787186,116.2335129,115.2717209,113.2752304,113.6606369,113.6382523,114.4416504,,,116.572998,,123.6154938,,
"Korea, Rep.",KOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.96453857,98.7921524,98.95803833,99.99395752,100.1765289,100.3449173,100.3632889,100.7939835,101.3449707,101.050827,100.8043671,100.9988785,101.1475906,100.2687683,99.45681,100.062088,99.71601105,98.62471008,98.6656723,99.63881683,99.21790314,98.67578125,99.03336334,
Kuwait,KWT,"School enrollment, primary (% gross)",SE.PRM.ENRR,97.17855072,99.10648346,103.8854294,106.2257385,107.4677582,110.1836166,107.8606262,109.4864502,105.853157,104.783432,103.4560699,104.0472183,100.4015503,97.41667938,95.98773193,101.9334488,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,"School enrollment, primary (% gross)",SE.PRM.ENRR,120.6226807,119.7954712,119.7044678,118.6321335,118.6452332,117.888237,115.3837128,117.2948914,117.0607834,117.4197464,109.7224808,108.833992,108.805687,109.6276093,108.5857468,107.4521332,106.8613281,106.3610992,105.8808212,105.3998718,104.4309921,103.2825928,103.623909,
Lao PDR,LAO,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.7310104,105.0382309,107.9444199,111.4875565,113.8039703,115.7954102,116.5502472,116.6994934,117.9578476,119.4604187,121.5093613,120.7129974,119.3970032,118.8550034,117.4789963,114.1790009,110.4100037,107.5009995,104.5680008,102.5680008,101.189003,100.3430023,97.22299957,
Lebanon,LBN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,"School enrollment, primary (% gross)",SE.PRM.ENRR,113.002037,,,,,,90.79177856,,89.30792999,96.6228714,,100.91922,,,92.67402649,90.18296814,84.15110016,79.9272995,,,72.91985321,,,
Libya,LBY,"School enrollment, primary (% gross)",SE.PRM.ENRR,,108.6250687,106.8459702,105.5942764,106.5897598,101.7985535,106.9193268,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"School enrollment, primary (% gross)",SE.PRM.ENRR,104.80896,106.9058075,105.8808594,105.3098526,103.1703415,103.0648804,107.4201508,101.4320602,99.85691833,99.67411804,99.11482239,98.49858856,97.47881317,97.93080902,97.42983246,95.74819183,96.40072632,96.7399826,97.92115784,98.74157715,99.32618713,101.1809998,103.6647797,
Latin America & Caribbean,LCN,"School enrollment, primary (% gross)",SE.PRM.ENRR,118.4931412,117.8997803,117.9655533,116.9163513,117.0812531,116.3778534,114.1485367,115.9798279,115.6094208,115.8871231,108.9624786,108.1250992,108.100853,108.83535,107.8159637,106.7304535,105.9755325,105.3729935,105.0897369,104.788887,104.0528183,103.2219086,103.6695175,
Least developed countries: UN classification,LDC,"School enrollment, primary (% gross)",SE.PRM.ENRR,77.19235992,79.66744232,84.61122894,88.02992249,90.7664566,93.37241364,95.83460236,97.52094269,100.0959167,100.7063828,100.8445816,101.3298492,101.8201218,101.9155273,101.8453827,101.0729294,101.5961914,102.2920227,103.4079437,104.3745575,104.9586868,104.1242676,103.9959564,
Low income,LIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,70.05912018,73.16941833,78.19416046,81.67405701,84.40052795,87.45845795,90.32591248,92.78195953,97.13163757,97.83638763,97.62425232,97.70076752,98.63584137,98.23322296,98.18830872,97.15702057,98.09261322,98.77320099,99.78604126,100.7994308,101.7203522,100.6030579,100.617981,
Liechtenstein,LIE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,106.1752014,109.1522217,105.7547226,107.5119629,107.1121674,105.5256729,105.7511215,105.4591827,104.9505005,103.8280029,,102.6609879,105.6654205,105.4910202,104.6997375,106.3297882,103.8300095,102.9136276,102.1101379,,
Sri Lanka,LKA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,104.3644638,102.9921112,100.4747314,96.01554108,98.10224152,97.6338501,96.77477264,95.73592377,93.38205719,97.78199768,97.40403748,97.17951965,97.27497864,97.43370056,97.52911377,97.93824768,97.64884186,97.27960205,97.27720642,97.47866058,96.87200165,,
Lower middle income,LMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,92.78392029,92.65696716,93.49974823,97.50721741,99.10671997,100.4120102,101.0586014,101.6256027,101.0495377,100.6591034,100.7808914,100.7460175,101.8817902,102.8081207,101.6483307,101.7831116,104.2067413,103.4611511,97.60240173,97.50066376,98.3837738,98.81552124,101.6780014,
Low & middle income,LMY,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.41137695,98.80963898,99.23454285,101.0092087,101.8748703,102.2491989,102.2768326,103.239502,103.4880524,103.3142166,102.5055313,102.300087,102.9650879,103.2949982,101.7497864,101.3389893,102.5423126,102.1479111,99.28457642,99.38939667,100.0125122,100.0003891,101.5787811,
Lesotho,LSO,"School enrollment, primary (% gross)",SE.PRM.ENRR,112.3764725,115.3967209,118.3701172,123.2769394,124.0829086,124.6131973,127.2356186,121.0894775,120.4350433,118.3904266,118.1526871,117.5915909,116.6684036,112.7498932,110.8128204,108.8215866,108.1328278,109.9726181,,,,,88.61177826,87.2544632
Late-demographic dividend,LTE,"School enrollment, primary (% gross)",SE.PRM.ENRR,114.170578,115.2027893,113.9736786,112.6867218,111.1852798,109.2849197,107.2019272,107.8154526,108.1963882,107.5245285,104.1786194,103.3591232,103.4562378,103.6090698,100.7148514,100.0609665,100.2445602,100.6118774,100.7232208,100.8192215,101.0491791,101.2108612,101.8225403,
Lithuania,LTU,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.1442337,103.1488037,103.1041489,102.963089,103.9702911,102.8445587,102.0287476,101.1044464,99.49926758,99.9498291,100.4215012,101.2518387,101.8544083,101.7545776,101.5755692,102.0892563,102.8917999,103.8747482,104.2653427,102.9923782,102.7645721,101.4343796,,
Luxembourg,LUX,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.24147034,99.37861633,99.79139709,99.11013031,99.09789276,99.86595917,99.64002991,99.5173111,99.18161011,,98.00301361,96.29884338,98.73639679,97.72934723,97.30612946,97.4022522,97.40956879,96.73519897,97.34284973,98.33454895,98.64424896,98.47583771,,
Latvia,LVA,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.6997833,103.4118271,104.0202713,105.0161514,105.4905777,104.8439789,104.2619934,104.2133636,103.5485992,102.9180984,102.9586029,102.2856522,101.0487137,100.3862686,99.85282135,99.39331818,99.19854736,99.36784363,99.61438751,99.98343658,99.8328476,99.74076843,99.41796875,
"Macao SAR, China",MAC,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.8588333,103.4738312,106.8387604,105.1684799,105.1033325,102.8545532,100.3263397,101.56987,102.4325485,101.2600937,101.1664124,102.6764526,99.32456207,99.69058228,100.7136612,99.80246735,101.2873611,105.3259277,101.2382584,96.24259949,92.78961945,89.07035065,84.96766663,
St. Martin (French part),MAF,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"School enrollment, primary (% gross)",SE.PRM.ENRR,92.92539215,97.70172119,103.0554428,105.8952789,106.1868134,106.1123428,105.1471786,105.7619019,104.5807266,104.2942734,107.3432693,109.0722122,109.2547379,108.9607315,108.5634689,107.7627487,107.9843674,109.2592316,110.3672333,111.5162506,112.5532074,111.8368607,114.1699905,
Monaco,MCO,"School enrollment, primary (% gross)",SE.PRM.ENRR,133.1564941,,,,,,,,124.6298828,,,,,,,,144.476532,,,,,,,
Moldova,MDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.3763809,99.36110687,99.47888947,99.48654175,99.82285309,97.89131165,96.65267181,94.41767883,94.02986908,93.57756042,93.54077911,93.60298157,93.79797363,93.76831055,107.4314117,105.7276535,104.4699783,103.6857605,103.3366318,105.0670166,106.5077515,106.7800827,106.542778,
Madagascar,MDG,"School enrollment, primary (% gross)",SE.PRM.ENRR,96.4993515,97.15450287,97.78746796,112.087532,127.9067993,132.8999176,133.3698883,135.7071838,139.6645966,147.8063812,142.4819031,141.9195251,141.9742889,141.2578583,141.7306061,142.8891449,138.5707397,143.3679962,136.9360352,129.2258148,131.2070007,145.6959991,138.1920013,
Maldives,MDV,"School enrollment, primary (% gross)",SE.PRM.ENRR,127.2887802,124.8510818,122.174881,121.5269623,120.154892,114.2222672,112.6583786,107.7691498,105.4940567,104.6865768,102.2070007,100.4850006,97.55799866,95.75,96.8030014,99.01309204,98.10399628,96.94400024,96.58899689,97.12799835,97.83000183,,,
Middle East & North Africa,MEA,"School enrollment, primary (% gross)",SE.PRM.ENRR,94.74867249,95.46697235,96.53125,97.65123749,98.41668701,98.65843964,99.36225891,99.61985779,99.51406097,99.6859436,100.0416183,99.74252319,101.1957092,101.7686005,99.28163147,98.30970764,97.43242645,97.17623901,97.27082062,97.56459808,97.8318634,97.87483215,96.77168274,
Mexico,MEX,"School enrollment, primary (% gross)",SE.PRM.ENRR,109.1183014,109.0280075,109.2200317,109.2641525,108.834549,108.5340424,108.1292725,108.72686,109.4463806,110.7221985,110.9952164,111.0588608,111.0735168,110.1092682,108.573143,106.9634323,106.3912201,105.7976074,105.1881638,105.0950394,104.5177307,103.3588104,102.0047836,
Marshall Islands,MHL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,94.41509247,84.36356354,93.88870239,93.13214874,96.14042664,95.90239716,98.22206879,100.0595703,,103.2499695,,,,109.8572769,107.4560165,,,106.2729492,103.0015335,103.8133469,105.104332,
Middle income,MIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.8827972,102.0553589,102.0037003,103.6403809,104.2503433,104.314888,103.9968338,104.781723,104.4495697,104.1643066,103.2777634,103.044487,103.6826706,104.1542892,102.3762283,102.0876617,103.3505325,102.7702866,99.19077301,99.12248993,99.68486786,99.88323975,101.768631,
North Macedonia,MKD,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.8178101,99.15725708,95.97733307,93.63684845,91.92730713,91.20635223,89.54631805,88.89035797,83.64247131,82.76635742,82.34441376,,84.89198303,90.28759003,92.24333191,95.64098358,,94.12175751,94.33319855,92.51177216,92.24191284,92.11789703,91.37531281,
Mali,MLI,"School enrollment, primary (% gross)",SE.PRM.ENRR,54.53834152,59.2086792,63.01781845,65.00382233,68.39967346,71.87319946,74.66593933,76.97921753,78.86544037,80.06123352,80.4463501,80.7510376,77.2598114,72.53814697,73.45664978,72.14444733,73.56410217,76.44680786,72.09474945,,74.6230011,72.64900208,,
Malta,MLT,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.3675919,105.5032883,105.0439911,104.1139984,105.0630798,102.89608,102.8301163,103.0043716,103.1358337,98.13466644,102.5783081,100.9814987,100.9379807,101.2325134,100.6733322,100.3055115,99.94046021,99.60999298,99.59832764,98.17488861,96.80249023,95.41365814,93.53466034,
Myanmar,MMR,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.5384369,99.21906281,99.48847198,102.2404404,103.713707,104.5576706,105.3565521,106.3096237,107.9043884,107.8021774,108.5050201,,,,113.2240677,,117.9385223,120.0536804,118.8519974,,,,,
Middle East & North Africa (excluding high income),MNA,"School enrollment, primary (% gross)",SE.PRM.ENRR,95.43063354,96.13185883,97.2178421,98.36930847,99.13085938,99.24240112,100.0555267,100.3594971,100.1644821,100.2302475,100.3551407,99.82865143,101.1182022,101.2445679,98.27140808,97.75373077,97.33618164,97.52548981,97.71201324,98.03214264,98.42077637,98.34081268,96.73561096,
Montenegro,MNE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,102.509491,103.4295731,107.5090332,111.652298,115.356041,118.4001923,112.228981,106.6828003,96.42298889,97.36300659,,,98.48027802,97.70880127,98.26502228,99.60449982,99.6049881,99.98970032,99.97653961,100.6939697,
Mongolia,MNG,"School enrollment, primary (% gross)",SE.PRM.ENRR,97.24243164,99.83853912,101.2837982,106.1603165,110.1125336,97.96279144,99.65506744,96.99404144,98.79872894,107.1822891,118.5112381,117.345192,114.0905838,107.4712677,100.2035217,98.0039978,97.63999939,96.31999969,96.7009964,96.09500122,95.125,94.98600006,95.56300354,
Northern Mariana Islands,MNP,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,76.60539246,82.98661041,86.298172,,96.11656189,102.8762207,105.2286987,111.5437088,116.0271378,116.3491974,117.3067322,113.4784775,112.6231613,113.9986496,113.8726196,114.5095673,113.7423401,112.0080719,116.089798,119.0659866,120.1616592,116.9440002,121.1775818,
Mauritania,MRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,79.78321838,78.20368958,78.92138672,80.67555237,86.85234833,87.04871368,90.2303009,92.48764038,89.48602295,95.79151154,97.24897766,95.26988983,94.8015213,93.19582367,93.52057648,96.38195038,88.46540833,87.74183655,90.32539368,90.71903229,86.68990326,,,
Mauritius,MUS,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.8598938,104.0103912,104.4054108,104.5914536,104.2957382,103.4173431,102.5929871,101.4394226,101.4161606,101.0133667,101.2022018,101.4953003,102.137413,100.6550598,100.9728928,101.0288467,100.9514084,100.0505676,99.77738953,98.70928192,97.96853638,102.8811493,,
Malawi,MWI,"School enrollment, primary (% gross)",SE.PRM.ENRR,145.6405029,150.4101868,146.6734772,,138.7785797,136.064621,134.9217224,131.1260681,137.7588348,134.626709,135.9736023,136.1655121,135.2207336,139.1811676,139.0866547,138.3082581,137.1082153,138.9619904,136.8266907,139.5659637,,127.2139969,126.4380035,
Malaysia,MYS,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.5610886,98.29489899,94.64321899,94.13300323,96.12772369,96.88208008,97.28742218,97.77313995,98.17716217,98.3973999,98.65396118,99.34500122,100.1589966,101.0250015,99.81999969,98.80000305,99.92500305,100.663002,100.9369965,101.3840027,101.8669968,101.1660004,97.75499725,
North America,NAC,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.2875137,101.3605576,101.4334717,101.5065384,101.5806808,101.580658,101.4123383,101.1191711,100.7657166,100.575943,100.2612228,99.93845367,99.73272705,99.44759369,99.6594162,100.2614975,101.1184235,101.5525208,101.0565414,100.6909332,100.0692978,98.12037659,98.12310028,
Namibia,NAM,"School enrollment, primary (% gross)",SE.PRM.ENRR,113.9955902,112.2889175,111.6060867,111.4235001,109.8072281,111.1854401,111.9093628,114.9083328,115.4181976,116.4108734,117.1371384,118.1940002,120.4141235,123.4915695,124.9199982,128.0160065,129.5659943,132.9971771,133.7003326,134.4750061,133.1410065,133.5449982,132.9859924,
New Caledonia,NCL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"School enrollment, primary (% gross)",SE.PRM.ENRR,31.84692001,34.75146866,38.68357086,41.73423004,45.61853027,47.34577179,47.88613129,50.22980118,54.0345192,57.90578079,61.66041183,65.4002533,67.32070923,71.64949036,72.26600647,74.57254791,76.65022278,78.17942047,66.97000122,69.77816772,69.28800201,68.30986023,68.33141327,64.96600342
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.20211029,95.93708801,97.06742096,98.1725769,99.18395233,99.78027344,100.1878281,91.43144226,82.38050079,83.49569702,83.0165863,88.08551025,89.39998627,91.37197113,87.44564056,83.75,81.91616821,76.46299744,84.67606354,83.25700378,87.37210083,86.72342682,,
Nicaragua,NIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.0663071,104.1499405,110.5944901,111.0690918,113.051712,113.9754486,117.2604294,116.3756409,116.1565323,,115.1297913,115.7900009,113.6470032,111.1539993,110.6149979,107.6729965,111.5970001,112.8529968,110.1579971,108.9489975,107.901001,107.1800003,,
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,107.3836823,106.7406769,106.9583206,108.030838,108.2013702,107.9409866,107.8399124,107.6528931,107.3482895,107.0194016,106.7503586,107.0727768,107.0482407,,,106.0594177,105.6803665,105.0394211,104.5611115,104.5789108,104.3388138,104.3784027,,
Norway,NOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.14015198,99.32575989,99.31546021,99.27851105,99.34580994,99.25980377,99.35830688,99.57119751,99.70825195,99.71005249,99.62551117,99.69268036,99.63052368,99.64456177,99.49215698,99.35502625,99.22612762,99.271492,99.17442322,99.08065033,98.88574982,98.97319031,,
